DOCFEC;DOCSER;DOCNUM;CODALM;CODTER;DTOCAB;BASEBAS;IMPTBAS;RECBAS;FECORD;NUMORD;CODMAQ;MARCAD;FORPAG;PORFIN;RFDPP;PORBAS;OBSERV;FECFAC;NUMFAC;DESHOR;PREHOR;NUMKM;PREKM;TIPVEN;TIPFAC;PRESER;PRENUM;DIETENT;CLABLO;SERFAC;CODOPEGRA;CODOPEAUT;PORREA;KMREA;HORREA;DIETREA
PEDIDO : 03S112-00001;15/01/2012;000085;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
03/01/2012;34;000003;02;1091;0;6,95;1,25;0;;;PC 1100 Nº 0215;;50;0;0;0;SEGUN PRESP ACEPTADO 24/000431;15/01/2012;000086;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
03/01/2012;33;000001;02;1269;0;5289,36;952,08;0;;;PC210NLC-8K  K51951;;49;0;0;0;;15/01/2012;000078;0;180;0;282;R;P;;;0;F;30;AB;AB;0;0;0;0
03/01/2012;31;000001;01;990;0;10,73;1,93;0;;;;;40;0;0;0;;31/01/2012;000138;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
03/01/2012;31;000002;01;126;0;40,21;7,24;0;;;VOLVO L180C;;40;0;0;0;;31/01/2012;000142;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
03/01/2012;32;000001;01;00;0;27,1;0;0;;;;;0;0;0;0;;03/01/2012;000001;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
03/01/2012;34;000004;02;1091;0;269;48,42;0;;;SK714-5   Nº;SEGUN PRES;50;0;0;0;SEGUN PRESP. ACEPTADO 24/000427;15/01/2012;000089;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
29/12/2011;24;000393;02;1091;0;412,6;74,27;0;;;PC 1250-7;;50;0;0;0;SEGUN PRESP. ACEPTADO 24/000428;31/12/2011;002413;0;115;0;180;R;A;;;0;F;20;AB;AB;0;0;0;0
03/01/2012;32;000002;01;00;0;50,13;0;0;;;;;0;0;0;0;;03/01/2012;000002;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
03/01/2012;22;000707;01;00;0;51,3;0;0;;;;;0;0;0;0;MANOLITO MECANICO NUESTRO;03/01/2012;000695;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
04/01/2012;31;000003;01;990;0;182;32,76;0;;;;;40;0;0;0;;31/01/2012;000138;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;31;000004;01;65;0;8,7;1,57;0;;;;;11;0;0;0;;31/01/2012;000132;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;31;000005;01;957;0;54,41;9,79;0;;;;;11;0;0;0;;31/01/2012;000145;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;32;000003;01;00;0;145;0;0;;;;;0;0;0;0;;04/01/2012;000003;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
04/01/2012;22;000708;01;00;0;6,6;0;0;;;;;0;0;0;0;;04/01/2012;000696;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
04/01/2012;22;000709;01;00;0;11,81;0;0;;;;;0;0;0;0;;04/01/2012;000697;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
04/01/2012;34;000005;02;1352;0;45,09;8,12;0;;;;;45;0;0;0;;15/01/2012;000092;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;32;000004;01;00;0;36,6;0;0;;;;;0;0;0;0;MANOLITO GARCIA ROMERO;04/01/2012;000004;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
05/01/2012;33;000002;02;1275;0;414;74,52;0;;;;;48;0;0;0;;15/01/2012;000077;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;33;000003;02;1265;0;97,68;17,58;0;;;L120C;;49;0;0;0;DELEGACION HUELVA;15/01/2012;000079;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;33;000004;02;1269;0;317,48;57,15;0;;;PC210NLC-8K  K51951;;49;0;0;8;DELEGACION HUELVA;15/01/2012;000078;0;180;0;282;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;34;000006;02;1305;0;18,04;3,25;0;;;;;0;0;0;0;;15/01/2012;000093;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;33;000005;02;1110;0;1185,86;213,45;0;;;WA 500-3H;;45;0;0;0;PEDIDO Nº 1501191969;15/01/2012;000080;0;85;0;132;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;34;000007;02;1351;0;142,7;25,69;0;;;;;3;0;0;0;CAT 428D
PAGADO POR TRANSFERENCIA;15/01/2012;000091;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;31;000006;01;4;0;245,54;44,2;0;;;950 E    HS;;13;0;0;0;;15/01/2012;000064;0;95;0;147;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;32;000005;01;00;0;26,98;0;0;;;;;0;0;0;0;;05/01/2012;000005;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
05/01/2012;34;000008;02;1352;0;54,37;9,79;0;;;;;45;0;0;0;CUMMINS 21774921;15/01/2012;000092;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;34;000009;02;1352;0;4916,88;885,04;0;;;;;45;0;0;0;;15/01/2012;000092;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;34;000010;02;1353;0;338,34;60,9;0;;;;;3;0;0;0;WB91R-2 (20036)
TRANSFERENCIA;15/01/2012;000094;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;32;000006;01;00;0;15,88;0;0;;;;;0;0;0;0;;05/01/2012;000006;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
05/01/2012;31;000008;01;837;0;276,8;49,82;0;;;CAT 330L;;45;0;0;0;;15/01/2012;000060;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
05/01/2012;32;000007;01;00;0;51,72;0;0;;;;;0;0;0;0;;05/01/2012;000007;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
05/01/2012;32;000009;01;00;0;52,06;0;0;;;;;0;0;0;0;;05/01/2012;000009;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
30/12/2011;22;000710;01;00;0;500,6;0;0;;;;;0;0;0;0;MANUEL MARTINEZ , PARTICULAR;30/12/2011;000700;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
03/01/2012;31;000009;01;314;0;38,64;6,96;0;;;;;40;0;0;0;;31/01/2012;000139;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;31;000010;01;1101;0;38,96;7,01;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
04/01/2012;31;000011;01;1101;0;8,17;1,47;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/12/2011;21;001582;01;126;0;25,03;4,51;0;;;VOLVO FM 12;;40;0;0;0;RECOGE PACO - MANGUERA DE TEFLON CON CODO 90º;31/12/2011;002351;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
09/01/2012;34;000011;02;1091;0;593,04;106,75;0;;;SK714-5   Nº;;50;0;0;0;SEGUN PRESUP. ACEPTADO 24/000427;15/01/2012;000090;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;33;000006;02;1114;0;211,73;38,11;0;;;D 65;;48;0;0;0;;15/01/2012;000083;0;141;0;220;R;A;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;31;000012;01;300;0;13,4;2,41;0;;;;;1;0;0;0;;31/01/2012;000131;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;33;000007;01;1022;0;162;29,16;0;;;CAT 3056E;;40;0;0;0;;15/01/2012;000074;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;32;000011;01;00;0;5;0;0;;;;;0;0;0;0;;09/01/2012;000011;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
09/01/2012;31;000013;01;29;0;3,18;0,57;0;;;;;40;0;0;0;;31/01/2012;000133;0;11;0;11;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;34;000012;02;1352;0;47,49;8,55;0;;;;;45;0;0;0;;15/01/2012;000092;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;33;000008;02;1143;0;93,64;16,86;0;;;WA 320-5H.;;0;0;0;0;PEDIDO Nº 1270028403;15/01/2012;000076;0;85;0;132;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;32;000012;01;00;0;12,88;0;0;;;;;0;0;0;0;;09/01/2012;000012;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
09/01/2012;31;000014;01;1101;0;8,7;1,57;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;31;000015;01;845;0;441,97;79,55;0;;;;;11;0;0;0;;15/01/2012;000059;0;80;0;120;R;P;;;0;F;30;AB;AB;0;0;0;0
09/01/2012;31;000016;01;314;0;16,24;2,92;0;;;;;40;0;0;0;;31/01/2012;000139;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;31;000017;01;1137;0;72,8;13,1;0;;;;;0;0;0;0;;15/01/2012;000065;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;32;000013;01;00;0;1,54;0;0;;;;;0;0;0;0;;10/01/2012;000013;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
10/01/2012;31;000018;01;1;0;8,43;1,52;0;;;PF5;;11;0;0;0;;15/01/2012;000070;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;31;000019;01;0;0;24,85;4,47;0;;;;;3;0;0;0;;15/01/2012;000058;0;0;0;0;R;A;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;35;000001;02;00;0;101,11;0;0;;;;;0;0;0;0;;10/01/2012;000002;0;0;0;0;R;A;;;0;F;35;AB;AB;0;0;0;0
10/01/2012;31;000020;01;1101;0;10,04;1,81;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;31;000021;01;402;0;11,5;2,07;0;;;;;45;0;0;0;;31/01/2012;000130;0;56;0;82;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;32;000014;01;00;0;6,28;0;0;;;;;0;0;0;0;;10/01/2012;000014;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
10/01/2012;31;000022;01;999;0;54,13;9,74;0;;;;;41;0;0;0;;15/01/2012;000066;0;22;0;35;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;31;000023;01;824;0;3,18;0,57;0;;;;;0;0;0;0;;31/01/2012;000143;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
10/01/2012;32;000015;01;00;0;72;0;0;;;;;0;0;0;0;CRISTALERIA CARRION - RECOGE LEO;10/01/2012;000015;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
24/11/2011;21;001587;01;402;0;40,74;7,33;0;;;;;45;0;0;0;;31/12/2011;002344;0;56;0;82;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2012;31;000024;01;1137;0;339,67;61,14;0;;;;;0;0;0;0;;15/01/2012;000065;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;32;000016;01;00;0;3,57;0;0;;;;;0;0;0;0;;11/01/2012;000016;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
11/01/2012;32;000017;01;00;0;30,24;0;0;;;;;0;0;0;0;;11/01/2012;000017;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
11/01/2012;31;000025;01;377;0;5,29;0,95;0;;;;;11;0;0;0;;31/01/2012;000172;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;31;000026;01;302;0;5,04;0,91;0;;;;;0;0;0;0;;15/01/2012;000067;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;31;000027;01;1101;0;1,88;0,34;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;32;000018;01;00;0;25,69;0;0;;;;;0;0;0;0;;11/01/2012;000018;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
11/01/2012;31;000028;01;9;0;18,89;3,4;0;;;;;45;0;0;0;;15/01/2012;000068;0;28;0;44;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;31;000029;01;133;0;64,8;11,66;0;;;;;2;0;0;0;;31/01/2012;000144;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;34;000013;02;1270;0;226,01;40,68;0;;;;;0;0;0;0;WB91R-2 (26376)
PAGADO POR TRANSFERENCIA;15/01/2012;000095;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
11/01/2012;32;000019;01;00;0;3,9;0;0;;;;;0;0;0;0;;11/01/2012;000019;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
11/01/2012;32;000020;01;00;0;28,51;0;0;;;;;0;0;0;0;;11/01/2012;000020;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
11/01/2012;31;000030;01;8;0;11,73;2,11;0;;;LF;;11;0;0;0;;15/01/2012;000069;0;141;0;220;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;32;000021;01;930;0;14,95;0;0;;;;;0;0;0;0;;12/01/2012;000021;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
12/01/2012;31;000031;01;133;0;39,08;7,03;0;;;;;2;0;0;0;;31/01/2012;000144;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;34;000014;02;1353;0;70,77;12,74;0;;;;;3;0;0;0;;15/01/2012;000094;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;34;000015;02;983;0;137,36;24,72;0;;;;;45;0;0;6;;15/01/2012;000096;0;85;0;132;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;31;000032;01;300;0;9,33;1,68;0;;;;;1;0;0;0;;31/01/2012;000131;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;31;000033;01;1;0;134,74;24,25;0;;;PF5;;11;0;0;0;;15/01/2012;000070;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;31;000034;01;126;0;27,5;4,95;0;;;CAT 322 C;;40;0;0;0;;31/01/2012;000141;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;31;000035;01;824;0;1,11;0,2;0;;;;;0;0;0;0;;31/01/2012;000143;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;33;000009;01;1354;0;249,07;44,83;0;;;;;0;0;0;0;;15/01/2012;000075;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;33;000010;01;1001;0;4983,92;897,11;0;;;CAT 365 B;;48;0;0;0;;15/02/2012;000293;0;125;0;190;R;P;;;0;F;30;AB;AB;0;0;0;0
12/01/2012;31;000036;01;957;0;140,51;25,29;0;;;;;11;0;0;0;;31/01/2012;000145;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;34;000016;02;1091;0;63,68;11,46;0;;;PC 1100 Nº 0215;;50;0;0;0;SEGUN PRESP. ACEPTADO 34/000011;15/01/2012;000087;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;31;000037;01;139;0;55,1;9,92;0;;;CAMACHO;;11;0;0;0;;15/01/2012;000072;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;31;000038;01;133;0;6,38;1,15;0;;;;;2;0;0;0;;31/01/2012;000144;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;35;000003;02;00;0;95;0;0;;;;;0;0;0;0;;13/01/2012;000003;0;0;0;0;R;A;;;0;F;35;AB;AB;0;0;0;0
13/01/2012;31;000039;01;938;0;275,52;49,59;0;;;;;11;0;0;0;;15/01/2012;000073;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;31;000040;01;139;0;18,65;3,36;0;;;;;11;0;0;0;;15/01/2012;000071;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;31;000041;01;1356;0;31,86;5,73;0;;;;;0;0;0;0;;15/01/2012;000062;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;32;000022;01;00;0;13,21;0;0;;;;;0;0;0;0;MANOLITO - A. MECANICO NUESTRO;13/01/2012;000022;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
13/01/2012;31;000042;01;4;0;85,25;15,35;0;;;950 E    HS;;13;0;0;0;;15/01/2012;000064;0;95;0;147;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;32;000023;01;00;0;4;0;0;;;;;0;0;0;0;SUMINISTROS AGRICOLAS OLMO;13/01/2012;000023;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
13/01/2012;31;000043;01;4;0;16,64;3;0;;;;;13;0;0;0;;15/01/2012;000063;0;95;0;147;R;P;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;33;000011;01;1114;0;94,24;16,96;0;;;;;48;0;0;0;;15/01/2012;000082;0;141;0;220;R;A;;;0;F;30;AB;AB;0;0;0;0
13/01/2012;33;000012;01;1115;0;94,36;16,98;0;;;;;48;0;0;0;;15/01/2012;000081;0;170;0;260;R;A;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;34;000017;02;1352;0;89,87;16,18;0;;;;;45;0;0;0;;31/01/2012;000108;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;33;000013;01;1341;0;88,02;15,84;0;;;WA480-5;;41;0;0;5;ENVIADO POR TNT;31/01/2012;000111;0;0;0;0;R;A;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;31;000044;01;978;0;9,15;1,65;0;;;;;40;0;0;0;;31/01/2012;000171;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;31;000045;01;126;0;71,7;12,91;0;;;CAT 322 C;;40;0;0;0;;31/01/2012;000141;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;33;000014;02;1114;0;84,27;15,17;0;;;D 65;;48;0;0;0;;31/01/2012;000116;0;141;0;220;R;A;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;31;000046;01;1137;0;-41,75;-7,52;0;;;;;0;0;0;0;;31/01/2012;000170;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;31;000047;01;1137;0;55,3;9,95;0;;;;;0;0;0;0;;31/01/2012;000170;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;31;000048;01;957;0;10,64;1,92;0;;;;;11;0;0;0;;31/01/2012;000145;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
07/07/2011;21;000819;01;290;0;7,43;1,34;0;;;;;1;0;0;0;PAGADO EFECTIVO EN MOSTRADOR;31/12/2011;002444;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
16/01/2012;32;000024;01;00;0;3,88;0;0;;;;;0;0;0;0;;16/01/2012;000024;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
16/01/2012;31;000049;01;274;0;17,16;3,09;0;;;;;11;0;0;0;LAS HARINAS;31/01/2012;000169;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
16/01/2012;32;000026;01;1295;0;128,1;0;0;;;;;0;0;0;0;;16/01/2012;000026;0;0;0;0;R;P;;;0;F;32;AB;AB;0;0;0;0
16/01/2012;32;000027;01;00;0;3,82;0;0;;;;;0;0;0;0;;16/01/2012;000027;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
17/01/2012;31;000051;01;65;0;77,99;14,04;0;;;;;11;0;0;0;;31/01/2012;000132;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;32;000028;01;00;0;44,94;0;0;;;;;0;0;0;0;;17/01/2012;000028;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
17/01/2012;31;000052;01;1021;0;55,3;9,95;0;;;;;1;0;0;0;;31/01/2012;000168;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;34;000018;02;1342;0;42,28;7,61;0;;;;;0;0;0;0;;31/01/2012;000106;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;32;000029;01;987;0;1,49;0;0;;;;;0;0;0;0;;17/01/2012;000029;0;0;0;0;R;P;;;0;F;32;AB;AB;0;0;0;0
17/01/2012;31;000053;01;980;0;6,5;1,17;0;;;;;0;0;0;0;;31/01/2012;000164;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;32;000030;01;00;0;2,9;0;0;;;;;0;0;0;0;;17/01/2012;000030;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
17/01/2012;34;000019;02;1352;0;433,68;78,06;0;;;;;45;0;0;0;CUMMINS 21322976;31/01/2012;000108;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;34;000020;02;1281;0;95,7;17,23;0;;;;;0;0;0;0;;31/01/2012;000103;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;31;000054;01;1114;0;-199,3;-35,87;0;;;;;48;0;0;0;;31/01/2012;000174;0;141;0;220;R;A;;;0;F;30;AB;AB;0;0;0;0
17/01/2012;33;000015;01;1354;0;142,66;25,68;0;;;;;0;0;0;0;;31/01/2012;000113;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;32;000031;01;1345;0;1040,78;0;0;19/12/2011;000980;PC12UU-2;;0;0;0;0;;18/01/2012;000031;0;0;0;0;T;P;;;0;F;32;AB;AB;0;0;0;0
18/01/2012;31;000055;01;1;0;206,84;37,23;0;;;SIDE-10;;11;0;0;0;;31/01/2012;000129;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;31;000056;01;980;0;10,68;1,92;0;;;;;0;0;0;0;;31/01/2012;000164;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;34;000021;02;1091;0;60,11;10,82;0;;;HD 465-7 Nº0440;;50;0;0;0;SEGUN PRESP ACEPTADO 34/000012;31/01/2012;000101;0;115;0;180;R;A;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;32;000032;01;00;0;14,55;0;0;;;;;0;0;0;0;;18/01/2012;000032;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
18/01/2012;34;000022;02;1352;0;173,53;31,24;0;;;;;45;0;0;0;CUMMINS 21322976;31/01/2012;000108;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;31;000058;01;980;0;16,71;3,01;0;;;;;0;0;0;0;;31/01/2012;000164;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;31;000059;01;895;0;5,49;0,99;0;;;;;0;0;0;0;;31/01/2012;000167;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
18/01/2012;32;000033;01;00;0;2,84;0;0;;;;;0;0;0;0;;18/01/2012;000033;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
18/01/2012;32;000034;01;00;0;10,66;0;0;;;;;0;0;0;0;;18/01/2012;000034;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;33;000016;01;1360;0;25,56;4,6;0;;;;;0;0;0;14;;31/01/2012;000114;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;32;000035;01;00;0;11,55;0;0;;;;;0;0;0;0;;19/01/2012;000035;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
01/02/2012;31;000060;01;837;0;140,51;25,29;0;;;L 90;;45;0;0;0;;29/02/2012;000344;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;31;000061;01;1101;0;4,78;0,86;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;32;000036;01;00;0;5,62;0;0;;;;;0;0;0;0;;19/01/2012;000036;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;34;000023;02;1351;0;284,04;51,13;0;;;CAT 317LB;;3;0;0;0;PAGADO POR TRANSFERENCIA;31/01/2012;000104;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;35;000004;02;00;0;1050;0;0;;;;;0;0;0;0;;19/01/2012;000004;0;0;0;0;R;A;;;0;F;35;AB;AB;0;0;0;0
19/01/2012;32;000037;01;00;0;9,62;0;0;;;;;0;0;0;0;;19/01/2012;000037;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;32;000038;01;00;0;20;0;0;;;;;0;0;0;0;;19/01/2012;000038;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;31;000062;01;126;0;43,12;7,76;0;;;8026-BJB;;40;0;0;0;8026-BJB;31/01/2012;000140;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;31;000063;01;957;0;30,3;5,45;0;;;;;11;0;0;0;;31/01/2012;000145;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;34;000024;02;1359;0;70,93;12,77;0;;;;;0;0;0;0;;31/01/2012;000105;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;34;000025;02;1241;0;25,81;4,65;0;;;WA 430-6 Nº 1;;0;0;0;0;;31/01/2012;000107;0;85;0;132;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;33;000017;02;1358;0;285;51,3;0;;;;;1;0;0;0;;31/01/2012;000110;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;32;000039;01;00;0;1,53;0;0;;;;;0;0;0;0;;19/01/2012;000039;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;32;000040;01;00;0;9,29;0;0;;;;;0;0;0;0;;19/01/2012;000040;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;31;000064;01;1101;0;45,24;8,14;0;;;;;40;0;0;0;;31/01/2012;000146;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;32;000041;01;930;0;20,65;0;0;;;;;0;0;0;0;;19/01/2012;000041;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
01/02/2012;31;000065;01;837;0;380,12;68,42;0;;;GRUPO PERFORADOR;;45;0;0;0;;29/02/2012;000343;0;0;0;10;R;P;;;0;F;30;AB;AB;0;0;0;0
19/01/2012;32;000042;01;00;0;50;0;0;;;;;0;0;0;0;;19/01/2012;000042;0;0;0;0;R;A;;;0;F;32;AB;AB;0;0;0;0
19/01/2012;31;000066;01;377;0;6,46;1,16;0;;;;;11;0;0;0;;31/01/2012;000172;0;0;0;0;R;P;;;0;F;30;AB;AB;0;0;0;0
