NUMTAR;DOCFEC;DOCSER;DOCNUM;DESTAR;IMPOBRA;IMPMAT;MARCA
01;24/03/2006;62;000020;VTA. DE REPUESTOS;0;15;N
01;22/03/2006;61;000173;VTA. DE REPUESTOS;0;51,72;N
01;24/03/2006;61;000174;VTA. DE REPUESTOS;0;5,1;N
01;24/03/2006;62;000021;VTA. DE REPUESTOS;0;114,63;N
01;23/03/2006;61;000175;VTA. DE REPUESTOS;0;4,3;N
01;27/03/2006;61;000176;VTA. DE REPUESTOS;0;6;N
01;29/03/2006;61;000177;VTA. DE REPUESTOS;0;1,87;N
01;29/03/2006;61;000178;VTA. DE REPUESTOS;0;36,72;N
01;29/03/2006;62;000022;VTA. DE REPUESTOS;0;27,92;N
01;29/03/2006;61;000179;VTA. DE REPUESTOS;0;66,06;N
01;30/03/2006;61;000180;VTA. DE REPUESTOS;0;40,13;N
01;30/03/2006;61;000181;VTA. DE REPUESTOS;0;139,16;N
01;30/03/2006;61;000182;VTA. DE REPUESTOS;0;87,52;N
01;30/03/2006;61;000183;VTA. DE REPUESTOS;0;59,84;N
01;30/03/2006;61;000184;VTA. DE REPUESTOS;0;17,43;N
01;31/03/2006;61;000185;VTA. DE REPUESTOS;0;797,77;N
01;31/03/2006;62;000023;VTA. DE REPUESTOS;0;143,69;N
01;29/03/2006;62;000024;VTA. DE REPUESTOS;0;15,3;N
01;27/03/2006;62;000025;VTA. DE REPUESTOS;0;41;N
01;31/03/2006;61;000186;VTA. DE REPUESTOS;0;30,58;N
01;31/03/2006;61;000187;VTA. DE REPUESTOS;0;189,78;N
01;31/03/2006;61;000188;VTA. DE REPUESTOS;0;1,61;N
01;03/04/2006;61;000189;VTA. DE REPUESTOS;0;56,32;N
01;31/03/2006;61;000190;VTA. DE REPUESTOS;0;89,85;N
01;03/04/2006;61;000191;VTA. DE REPUESTOS;0;48,6;N
01;03/04/2006;61;000192;VTA. DE REPUESTOS;0;23,76;N
01;04/04/2006;61;000193;VTA. DE REPUESTOS;0;103,24;N
01;04/04/2006;61;000194;VTA. DE REPUESTOS;0;30,92;N
01;04/04/2006;61;000195;VTA. DE REPUESTOS;0;149,04;N
01;05/04/2006;61;000196;VTA. DE REPUESTOS;0;80,1;N
01;06/04/2006;61;000197;VTA. DE REPUESTOS;0;16,72;N
01;06/04/2006;61;000198;VTA. DE REPUESTOS;0;64,02;N
01;06/04/2006;61;000199;VTA. DE REPUESTOS;0;251,9;N
01;06/04/2006;61;000200;VTA. DE REPUESTOS;0;30,16;N
01;06/04/2006;61;000201;VTA. DE REPUESTOS;0;19,92;N
01;05/04/2006;61;000202;VTA. DE REPUESTOS;0;2327,8;N
01;06/04/2006;61;000203;VTA. DE REPUESTOS;0;79,72;N
01;07/04/2006;61;000204;VTA. DE REPUESTOS;0;28,02;N
01;07/04/2006;61;000205;VTA. DE REPUESTOS;0;23,52;N
01;10/04/2006;61;000206;VTA. DE REPUESTOS;0;12,67;N
01;10/04/2006;61;000207;VTA. DE REPUESTOS;0;12,56;N
01;10/04/2006;61;000208;VTA. DE REPUESTOS;0;42,46;N
01;10/04/2006;62;000026;VTA. DE REPUESTOS;0;9,2;N
01;04/04/2006;62;000027;VTA. DE REPUESTOS;0;43,95;N
01;10/04/2006;62;000028;VTA. DE REPUESTOS;0;7,88;N
01;10/04/2006;61;000209;VTA. DE REPUESTOS;0;3,74;N
01;10/04/2006;61;000210;VTA. DE REPUESTOS;0;59,88;N
01;11/04/2006;62;000029;VTA. DE REPUESTOS;0;26,01;N
01;29/03/2006;62;000030;VTA. DE REPUESTOS;0;16,72;N
01;12/04/2006;61;000211;VTA. DE REPUESTOS;0;589,81;N
01;12/04/2006;61;000212;VTA. DE REPUESTOS;0;63,88;N
01;17/04/2006;62;000031;VTA. DE REPUESTOS;0;409,81;N
01;03/04/2006;61;000213;VTA. DE REPUESTOS;0;0,95;N
01;04/04/2006;61;000214;VTA. DE REPUESTOS;0;18,04;N
01;07/04/2006;61;000215;VTA. DE REPUESTOS;0;18,07;N
01;11/04/2006;61;000216;VTA. DE REPUESTOS;0;2,2;N
01;18/04/2006;61;000218;VTA. DE REPUESTOS;0;557,67;N
01;19/04/2006;61;000220;VTA. DE REPUESTOS;0;73;N
01;19/04/2006;61;000221;VTA. DE REPUESTOS;0;21,6;N
01;19/04/2006;61;000222;VTA. DE REPUESTOS;0;25,8;N
01;19/04/2006;61;000223;VTA. DE REPUESTOS;0;25,48;N
01;19/04/2006;61;000224;VTA. DE REPUESTOS;0;25,8;N
01;19/04/2006;62;000032;VTA. DE REPUESTOS;0;20;N
01;20/04/2006;61;000225;VTA. DE REPUESTOS;0;170,15;N
01;20/04/2006;61;000226;VTA. DE REPUESTOS;0;27,96;N
01;20/04/2006;61;000227;VTA. DE REPUESTOS;0;234,01;N
01;20/04/2006;61;000228;VTA. DE REPUESTOS;0;52,34;N
01;20/04/2006;61;000229;VTA. DE REPUESTOS;0;2494,15;N
01;21/04/2006;61;000230;VTA. DE REPUESTOS;0;37,95;N
01;24/04/2006;61;000231;VTA. DE REPUESTOS;0;6,12;N
01;21/04/2006;61;000232;VTA. DE REPUESTOS;0;79,18;N
01;25/04/2006;61;000233;VTA. DE REPUESTOS;0;10,06;N
01;25/04/2006;61;000234;VTA. DE REPUESTOS;0;30,16;N
01;21/04/2006;61;000235;VTA. DE REPUESTOS;0;193,27;N
01;25/04/2006;61;000236;VTA. DE REPUESTOS;0;16,62;N
01;20/04/2006;61;000237;VTA. DE REPUESTOS;0;2289,97;N
01;25/04/2006;61;000238;VTA. DE REPUESTOS;0;17,65;N
01;25/04/2006;61;000239;VTA. DE REPUESTOS;0;10,23;N
01;25/04/2006;62;000033;VTA. DE REPUESTOS;0;3;N
01;25/04/2006;61;000240;VTA. DE REPUESTOS;0;34,72;N
01;26/04/2006;61;000241;VTA. DE REPUESTOS;0;31,17;N
01;26/04/2006;61;000242;VTA. DE REPUESTOS;0;147,84;N
01;26/04/2006;62;000034;VTA. DE REPUESTOS;0;4;N
01;26/04/2006;61;000243;VTA. DE REPUESTOS;0;4,18;N
01;26/04/2006;62;000035;VTA. DE REPUESTOS;0;3;N
01;27/04/2006;61;000244;VTA. DE REPUESTOS;0;4,8;N
01;27/04/2006;61;000245;VTA. DE REPUESTOS;0;6;N
01;27/04/2006;62;000036;VTA. DE REPUESTOS;0;22,9;N
01;28/04/2006;62;000037;VTA. DE REPUESTOS;0;3,6;N
01;28/04/2006;62;000038;VTA. DE REPUESTOS;0;50;N
01;28/04/2006;61;000246;VTA. DE REPUESTOS;0;152,05;N
01;28/04/2006;61;000247;VTA. DE REPUESTOS;0;1,44;N
01;19/04/2006;61;000248;VTA. DE REPUESTOS;0;104,01;N
01;30/04/2006;61;000249;VTA. DE REPUESTOS;0;61,48;N
01;02/05/2006;61;000250;VTA. DE REPUESTOS;0;98,49;N
01;28/04/2006;61;000251;VTA. DE REPUESTOS;0;282,92;N
01;10/04/2006;61;000252;VTA. DE REPUESTOS;0;27;N
01;26/04/2006;62;000039;VTA. DE REPUESTOS;0;8,03;N
01;30/04/2006;62;000040;VTA. DE REPUESTOS;0;601,34;N
01;29/04/2006;62;000041;VTA. DE REPUESTOS;0;316,69;N
01;02/05/2006;61;000253;VTA. DE REPUESTOS;0;225,79;N
01;03/05/2006;61;000254;VTA. DE REPUESTOS;0;4,88;N
01;03/05/2006;61;000255;VTA. DE REPUESTOS;0;68,94;N
01;03/05/2006;61;000256;VTA. DE REPUESTOS;0;32,8;N
01;03/05/2006;61;000257;VTA. DE REPUESTOS;0;38,56;N
01;04/05/2006;61;000258;VTA. DE REPUESTOS;0;4,8;N
01;04/05/2006;62;000042;VTA. DE REPUESTOS;0;307,34;N
01;04/05/2006;61;000259;VTA. DE REPUESTOS;0;8,03;N
01;04/05/2006;61;000260;VTA. DE REPUESTOS;0;728,05;N
01;05/05/2006;62;000043;VTA. DE REPUESTOS;0;65;N
01;05/05/2006;61;000261;VTA. DE REPUESTOS;0;2,43;N
01;17/04/2006;61;000217;VTA. DE REPUESTOS;0;229,99;N
01;05/05/2006;61;000262;VTA. DE REPUESTOS;0;60;N
01;08/05/2006;61;000263;VTA. DE REPUESTOS;0;48,3;N
01;08/05/2006;61;000264;VTA. DE REPUESTOS;0;2,55;N
01;09/05/2006;61;000265;VTA. DE REPUESTOS;0;82,16;N
01;09/05/2006;61;000266;VTA. DE REPUESTOS;0;68,04;N
01;09/05/2006;61;000267;VTA. DE REPUESTOS;0;262,29;N
01;09/05/2006;61;000268;VTA. DE REPUESTOS;0;68,04;N
01;09/05/2006;62;000044;VTA. DE REPUESTOS;0;10;N
01;10/05/2006;61;000269;VTA. DE REPUESTOS;0;95,24;N
01;10/05/2006;61;000270;VTA. DE REPUESTOS;0;23,93;N
01;10/05/2006;62;000045;VTA. DE REPUESTOS;0;7;N
01;10/05/2006;61;000271;VTA. DE REPUESTOS;0;25,84;N
01;10/05/2006;61;000272;VTA. DE REPUESTOS;0;22,2;N
01;11/05/2006;61;000273;VTA. DE REPUESTOS;0;123,33;N
01;11/05/2006;61;000274;VTA. DE REPUESTOS;0;24,75;N
01;10/05/2006;62;000046;VTA. DE REPUESTOS;0;2,32;N
01;10/05/2006;62;000047;VTA. DE REPUESTOS;0;2;N
01;11/05/2006;61;000275;VTA. DE REPUESTOS;0;26,3;N
01;11/05/2006;61;000276;VTA. DE REPUESTOS;0;8,72;N
01;12/05/2006;61;000277;VTA. DE REPUESTOS;0;211,15;N
01;12/05/2006;61;000278;VTA. DE REPUESTOS;0;91,7;N
01;12/05/2006;61;000279;VTA. DE REPUESTOS;0;6,45;N
01;15/05/2006;62;000048;VTA. DE REPUESTOS;0;13;N
01;15/05/2006;62;000049;VTA. DE REPUESTOS;0;13;N
01;15/05/2006;62;000050;VTA. DE REPUESTOS;0;10;N
01;15/05/2006;61;000280;VTA. DE REPUESTOS;0;44,28;N
01;15/05/2006;61;000281;VTA. DE REPUESTOS;0;298,54;N
01;17/05/2006;61;000282;VTA. DE REPUESTOS;0;7,43;N
01;17/05/2006;61;000283;VTA. DE REPUESTOS;0;4,82;N
01;17/05/2006;61;000284;VTA. DE REPUESTOS;0;5,18;N
01;17/05/2006;61;000285;VTA. DE REPUESTOS;0;20,07;N
01;15/05/2006;61;000286;VTA. DE REPUESTOS;0;96;N
01;18/05/2006;62;000051;VTA. DE REPUESTOS;0;50,46;N
01;18/05/2006;61;000287;VTA. DE REPUESTOS;0;9,36;N
01;18/05/2006;61;000288;VTA. DE REPUESTOS;0;2,4;N
01;18/05/2006;61;000289;VTA. DE REPUESTOS;0;33,81;N
01;18/05/2006;61;000290;VTA. DE REPUESTOS;0;83,48;N
01;04/05/2006;61;000291;VTA. DE REPUESTOS;0;2,29;N
01;09/05/2006;61;000292;VTA. DE REPUESTOS;0;5,36;N
01;16/05/2006;61;000293;VTA. DE REPUESTOS;0;7,7;N
01;19/05/2006;61;000294;VTA. DE REPUESTOS;0;172,54;N
01;19/05/2006;61;000295;VTA. DE REPUESTOS;0;47;N
01;22/05/2006;62;000052;VTA. DE REPUESTOS;0;83;N
01;22/05/2006;62;000053;VTA. DE REPUESTOS;0;24;N
01;22/05/2006;61;000297;VTA. DE REPUESTOS;0;52,56;N
01;15/05/2006;61;000296;VTA. DE REPUESTOS;0;14,27;N
01;22/05/2006;61;000298;VTA. DE REPUESTOS;0;6,01;N
01;22/05/2006;62;000054;VTA. DE REPUESTOS;0;68,04;N
01;23/05/2006;61;000299;VTA. DE REPUESTOS;0;26,22;N
01;24/05/2006;61;000300;VTA. DE REPUESTOS;0;6,72;N
01;24/05/2006;62;000055;VTA. DE REPUESTOS;0;15;N
01;25/05/2006;61;000301;VTA. DE REPUESTOS;0;8,55;N
01;25/05/2006;61;000302;VTA. DE REPUESTOS;0;11,12;N
01;25/05/2006;61;000303;VTA. DE REPUESTOS;0;21,24;N
01;25/05/2006;61;000304;VTA. DE REPUESTOS;0;11,38;N
01;18/05/2006;62;000056;REPARACION DE CILINDRO;46;0;S
01;26/05/2006;61;000305;VTA. DE REPUESTOS;0;4,8;N
01;26/05/2006;61;000306;VTA. DE REPUESTOS;0;8,16;N
01;26/05/2006;61;000307;VTA. DE REPUESTOS;0;8,82;N
01;26/05/2006;62;000057;VTA. DE REPUESTOS;0;32;N
01;26/05/2006;61;000308;VTA. DE REPUESTOS;0;44,28;N
01;26/05/2006;61;000309;VTA. DE REPUESTOS;0;3,41;N
01;29/05/2006;62;000058;VTA. DE REPUESTOS;0;72,26;N
01;29/05/2006;61;000310;VTA. DE REPUESTOS;0;124,4;N
01;29/05/2006;61;000311;VTA. DE REPUESTOS;0;141,82;N
01;29/05/2006;62;000059;VTA. DE REPUESTOS;0;8;N
01;23/05/2006;61;000312;VTA. DE REPUESTOS;0;432,13;N
01;24/05/2006;61;000313;VTA. DE REPUESTOS;0;6,6;N
01;30/05/2006;61;000314;VTA. DE REPUESTOS;0;2,05;N
01;30/05/2006;61;000315;VTA. DE REPUESTOS;0;15,4;N
01;30/05/2006;62;000060;VTA. DE REPUESTOS;0;9;N
01;31/05/2006;61;000316;VTA. DE REPUESTOS;0;0,94;N
01;31/05/2006;61;000317;VTA. DE REPUESTOS;0;23,21;N
01;31/05/2006;61;000318;VTA. DE REPUESTOS;0;5,28;N
01;31/05/2006;62;000061;VTA. DE REPUESTOS;0;633,25;N
01;31/05/2006;62;000062;VTA. DE REPUESTOS;0;411,13;N
01;30/05/2006;61;000319;VTA. DE REPUESTOS;0;3,78;N
01;31/05/2006;62;000064;VTA. DE REPUESTOS;0;8;N
01;31/05/2006;61;000320;VTA. DE REPUESTOS;0;718,98;N
01;25/05/2006;61;000321;VTA. DE REPUESTOS;0;34,25;N
01;01/06/2006;61;000322;VTA. DE REPUESTOS;0;10,56;N
01;31/05/2006;61;000323;VTA. DE REPUESTOS;0;35,68;N
01;02/06/2006;61;000324;VTA. DE REPUESTOS;0;389,52;N
01;02/06/2006;62;000065;VTA. DE REPUESTOS;0;7068,42;N
01;05/06/2006;61;000325;VTA. DE REPUESTOS;0;20,52;N
01;05/06/2006;61;000326;VTA. DE REPUESTOS;0;31,84;N
01;05/06/2006;61;000327;VTA. DE REPUESTOS;0;12,28;N
01;24/05/2006;61;000328;VTA. DE REPUESTOS;0;93,17;N
01;05/06/2006;61;000329;VTA. DE REPUESTOS;0;149,04;N
01;06/06/2006;61;000330;VTA. DE REPUESTOS;0;24,1;N
01;06/06/2006;61;000331;VTA. DE REPUESTOS;0;1115,5;N
01;07/06/2006;61;000332;VTA. DE REPUESTOS;0;34,08;N
01;08/06/2006;61;000333;VTA. DE REPUESTOS;0;273,75;N
01;08/06/2006;61;000334;VTA. DE REPUESTOS;0;3,09;N
01;09/06/2006;62;000066;VTA. DE REPUESTOS;0;3,02;N
01;01/06/2006;61;000335;VTA. DE REPUESTOS;0;20;N
01;09/06/2006;61;000336;VTA. DE REPUESTOS;0;0,95;N
01;09/06/2006;61;000337;VTA. DE REPUESTOS;0;5,56;N
01;06/06/2006;61;000338;VTA. DE REPUESTOS;0;72;N
01;06/06/2006;61;000339;VTA. DE REPUESTOS;0;2,28;N
01;06/06/2006;61;000340;VTA. DE REPUESTOS;0;3,58;N
01;09/06/2006;62;000067;VTA. DE REPUESTOS;0;8;N
01;09/06/2006;61;000341;VTA. DE REPUESTOS;0;87,02;N
01;12/06/2006;61;000343;VTA. DE REPUESTOS;0;10,11;N
01;12/06/2006;62;000068;VTA. DE REPUESTOS;0;7,4;N
01;12/06/2006;61;000344;VTA. DE REPUESTOS;0;126,21;N
01;13/06/2006;61;000345;VTA. DE REPUESTOS;0;11,01;N
01;14/06/2006;61;000346;VTA. DE REPUESTOS;0;6,19;N
01;14/06/2006;61;000347;VTA. DE REPUESTOS;0;31,79;N
01;14/06/2006;61;000348;VTA. DE REPUESTOS;0;1,68;N
01;14/06/2006;61;000349;VTA. DE REPUESTOS;0;15,64;N
01;14/06/2006;61;000350;VTA. DE REPUESTOS;0;2,23;N
01;14/06/2006;61;000351;VTA. DE REPUESTOS;0;4,62;N
01;15/06/2006;61;000352;VTA. DE REPUESTOS;0;4,36;N
01;15/06/2006;61;000353;VTA. DE REPUESTOS;0;86,02;N
01;15/06/2006;61;000354;VTA. DE REPUESTOS;0;40;N
01;15/06/2006;61;000355;VTA. DE REPUESTOS;0;8,24;N
01;16/06/2006;61;000356;VTA. DE REPUESTOS;0;2,4;N
01;16/06/2006;61;000357;VTA. DE REPUESTOS;0;55,96;N
01;19/06/2006;61;000358;VTA. DE REPUESTOS;0;21,98;N
01;19/06/2006;62;000069;VTA. DE REPUESTOS;0;21,17;N
01;20/06/2006;61;000359;VTA. DE REPUESTOS;0;94,01;N
01;20/06/2006;61;000360;VTA. DE REPUESTOS;0;11,61;N
01;20/06/2006;61;000361;VTA. DE REPUESTOS;0;54,29;N
01;20/06/2006;62;000070;VTA. DE REPUESTOS;0;3;N
01;21/06/2006;61;000362;VTA. DE REPUESTOS;0;4,8;N
01;21/06/2006;61;000363;VTA. DE REPUESTOS;0;261,6;N
01;21/06/2006;61;000364;VTA. DE REPUESTOS;0;81,44;N
01;21/06/2006;61;000365;VTA. DE REPUESTOS;0;35,39;N
01;21/06/2006;61;000366;VTA. DE REPUESTOS;0;35,39;N
01;22/06/2006;61;000367;VTA. DE REPUESTOS;0;14,43;N
01;22/06/2006;61;000368;VTA. DE REPUESTOS;0;6,24;N
01;22/06/2006;62;000071;VTA. DE REPUESTOS;0;4;N
01;22/06/2006;61;000369;VTA. DE REPUESTOS;0;6,26;N
01;23/06/2006;61;000370;VTA. DE REPUESTOS;0;306,36;N
01;26/06/2006;61;000371;VTA. DE REPUESTOS;0;46,18;N
01;26/06/2006;61;000372;VTA. DE REPUESTOS;0;40,69;N
01;27/06/2006;61;000373;VTA. DE REPUESTOS;0;10,86;N
01;27/06/2006;62;000072;VTA. DE REPUESTOS;0;8;N
01;27/06/2006;61;000374;VTA. DE REPUESTOS;0;83,89;N
01;27/06/2006;62;000073;VTA. DE REPUESTOS;0;32,11;N
01;28/06/2006;61;000375;VTA. DE REPUESTOS;0;1,92;N
01;28/06/2006;61;000376;VTA. DE REPUESTOS;0;44,8;N
01;28/06/2006;61;000377;VTA. DE REPUESTOS;0;49,84;N
01;29/06/2006;61;000378;VTA. DE REPUESTOS;0;54,96;N
01;29/06/2006;61;000379;VTA. DE REPUESTOS;0;8;N
01;30/06/2006;61;000380;VTA. DE REPUESTOS;0;2,4;N
01;30/06/2006;62;000074;VTA. DE REPUESTOS;0;4,49;N
01;03/07/2006;61;000381;VTA. DE REPUESTOS;0;10,27;N
01;03/07/2006;61;000382;VTA. DE REPUESTOS;0;30,42;N
01;23/06/2006;61;000383;VTA. DE REPUESTOS;0;19,61;N
01;21/06/2006;61;000384;VTA. DE REPUESTOS;0;52,93;N
01;03/07/2006;61;000385;VTA. DE REPUESTOS;0;2,26;N
01;30/06/2006;61;000386;VTA. DE REPUESTOS;0;8,1;N
01;23/06/2006;61;000387;VTA. DE REPUESTOS;0;61,48;N
01;22/06/2006;61;000388;VTA. DE REPUESTOS;0;6;N
01;23/06/2006;61;000389;VTA. DE REPUESTOS;0;9,14;N
01;28/06/2006;61;000390;VTA. DE REPUESTOS;0;189,2;N
01;30/06/2006;61;000391;VTA. DE REPUESTOS;0;801,96;N
01;30/06/2006;62;000075;VTA. DE REPUESTOS;0;22,08;N
01;21/06/2006;62;000076;VTA. DE REPUESTOS;0;7,75;N
01;30/06/2006;62;000077;VTA. DE REPUESTOS;0;160,04;N
01;30/06/2006;62;000078;VTA. DE REPUESTOS;0;2263,87;N
01;04/07/2006;61;000392;VTA. DE REPUESTOS;0;16,64;N
01;04/07/2006;61;000393;VTA. DE REPUESTOS;0;3,55;N
01;04/07/2006;61;000394;VTA. DE REPUESTOS;0;7;N
01;05/07/2006;61;000395;VTA. DE REPUESTOS;0;113,6;N
01;05/07/2006;61;000396;VTA. DE REPUESTOS;0;31,58;N
01;06/07/2006;62;000079;VTA. DE REPUESTOS;0;108;N
01;07/07/2006;61;000397;VTA. DE REPUESTOS;0;65,9;N
01;07/07/2006;61;000398;VTA. DE REPUESTOS;0;90,19;N
01;07/07/2006;62;000080;VTA. DE REPUESTOS;0;41,7;N
01;10/07/2006;61;000399;VTA. DE REPUESTOS;0;11,16;N
01;10/07/2006;61;000400;VTA. DE REPUESTOS;0;62,82;N
01;10/07/2006;61;000401;VTA. DE REPUESTOS;0;8,24;N
01;10/07/2006;61;000402;VTA. DE REPUESTOS;0;37,08;N
01;11/07/2006;62;000081;VTA. DE REPUESTOS;0;166,43;N
01;11/07/2006;61;000403;VTA. DE REPUESTOS;0;1,44;N
01;11/07/2006;61;000404;VTA. DE REPUESTOS;0;154,72;N
01;11/07/2006;62;000082;VTA. DE REPUESTOS;0;5;N
01;11/07/2006;61;000405;VTA. DE REPUESTOS;0;12,71;N
01;12/07/2006;61;000406;VTA. DE REPUESTOS;0;18,79;N
01;12/07/2006;61;000407;VTA. DE REPUESTOS;0;6,8;N
01;12/07/2006;62;000083;VTA. DE REPUESTOS;0;5;N
01;12/07/2006;61;000408;VTA. DE REPUESTOS;0;253,73;N
01;13/07/2006;61;000409;VTA. DE REPUESTOS;0;61;N
01;13/07/2006;61;000410;VTA. DE REPUESTOS;0;97,44;N
01;13/07/2006;61;000411;VTA. DE REPUESTOS;0;4,4;N
01;13/07/2006;61;000412;VTA. DE REPUESTOS;0;17,52;N
01;13/07/2006;61;000413;VTA. DE REPUESTOS;0;21,26;N
01;13/07/2006;61;000414;VTA. DE REPUESTOS;0;3,55;N
01;13/07/2006;61;000415;VTA. DE REPUESTOS;0;68;N
01;13/07/2006;61;000416;VTA. DE REPUESTOS;0;2,4;N
01;14/07/2006;61;000417;VTA. DE REPUESTOS;0;39,79;N
01;14/07/2006;61;000418;VTA. DE REPUESTOS;0;229,65;N
01;14/07/2006;61;000419;VTA. DE REPUESTOS;0;13,39;N
01;14/07/2006;61;000420;VTA. DE REPUESTOS;0;29,64;N
01;14/07/2006;61;000421;VTA. DE REPUESTOS;0;30,79;N
01;14/07/2006;61;000422;VTA. DE REPUESTOS;0;14,64;N
01;17/07/2006;62;000084;VTA. DE REPUESTOS;0;7,02;N
01;17/07/2006;61;000423;VTA. DE REPUESTOS;0;116,77;N
01;19/07/2006;61;000424;VTA. DE REPUESTOS;0;230,36;N
01;19/07/2006;61;000425;VTA. DE REPUESTOS;0;8,2;N
01;19/07/2006;62;000085;VTA. DE REPUESTOS;0;20,16;N
01;19/07/2006;61;000426;VTA. DE REPUESTOS;0;13,34;N
01;19/07/2006;62;000086;VTA. DE REPUESTOS;0;8;N
01;19/07/2006;61;000427;VTA. DE REPUESTOS;0;10,28;N
01;20/07/2006;62;000087;VTA. DE REPUESTOS;0;45,24;N
01;20/07/2006;61;000428;VTA. DE REPUESTOS;0;43,35;N
01;20/07/2006;62;000088;VTA. DE REPUESTOS;0;6;N
01;20/07/2006;61;000429;VTA. DE REPUESTOS;0;25,28;N
01;21/07/2006;61;000430;VTA. DE REPUESTOS;0;2,55;N
01;21/07/2006;62;000089;VTA. DE REPUESTOS;0;3;N
01;21/07/2006;61;000431;VTA. DE REPUESTOS;0;16,4;N
01;21/07/2006;61;000432;VTA. DE REPUESTOS;0;22,36;N
01;24/07/2006;61;000433;VTA. DE REPUESTOS;0;4,72;N
01;24/07/2006;62;000090;VTA. DE REPUESTOS;0;4,01;N
01;24/07/2006;61;000434;VTA. DE REPUESTOS;0;3,09;N
01;24/07/2006;61;000435;VTA. DE REPUESTOS;0;2,98;N
01;24/07/2006;61;000436;VTA. DE REPUESTOS;0;11,27;N
01;24/07/2006;61;000437;VTA. DE REPUESTOS;0;8,5;N
01;24/07/2006;62;000091;VTA. DE REPUESTOS;0;65;N
01;24/07/2006;62;000092;VTA. DE REPUESTOS;0;3,15;N
01;24/07/2006;61;000438;VTA. DE REPUESTOS;0;12,35;N
01;25/07/2006;61;000439;VTA. DE REPUESTOS;0;25,92;N
01;25/07/2006;61;000440;VTA. DE REPUESTOS;0;4,52;N
01;25/07/2006;62;000093;VTA. DE REPUESTOS;0;6;N
01;25/07/2006;61;000441;VTA. DE REPUESTOS;0;7,96;N
01;25/07/2006;61;000442;VTA. DE REPUESTOS;0;31,84;N
01;26/07/2006;61;000443;VTA. DE REPUESTOS;0;1,4;N
01;26/07/2006;61;000444;VTA. DE REPUESTOS;0;8,52;N
01;27/07/2006;61;000445;VTA. DE REPUESTOS;0;96,89;N
01;27/07/2006;62;000094;VTA. DE REPUESTOS;0;21,84;N
01;27/07/2006;61;000446;VTA. DE REPUESTOS;0;45,24;N
01;27/07/2006;61;000447;VTA. DE REPUESTOS;0;139,38;N
01;28/07/2006;61;000448;VTA. DE REPUESTOS;0;14,2;N
01;28/07/2006;61;000449;VTA. DE REPUESTOS;0;11,08;N
01;16/08/2006;61;000450;VTA. DE REPUESTOS;0;6,36;N
01;31/07/2006;61;000451;VTA. DE REPUESTOS;0;16,24;N
01;31/07/2006;61;000452;VTA. DE REPUESTOS;0;44,55;N
01;01/08/2006;62;000095;VTA. DE REPUESTOS;0;43,3;N
01;01/08/2006;61;000453;VTA. DE REPUESTOS;0;17,92;N
01;01/08/2006;61;000454;VTA. DE REPUESTOS;0;5,75;N
01;01/08/2006;62;000096;VTA. DE REPUESTOS;0;12;N
01;02/08/2006;61;000455;VTA. DE REPUESTOS;0;21,64;N
01;02/08/2006;61;000456;VTA. DE REPUESTOS;0;3,6;N
01;31/07/2006;61;000457;VTA. DE REPUESTOS;0;165,32;N
01;25/07/2006;61;000458;VTA. DE REPUESTOS;0;79,4;N
01;25/07/2006;61;000459;VTA. DE REPUESTOS;0;10,2;N
01;17/07/2006;61;000460;VTA. DE REPUESTOS;0;70;N
01;01/07/2006;62;000097;VTA. DE REPUESTOS;0;34,3;N
01;31/07/2006;62;000098;VTA. DE REPUESTOS;0;196,13;N
01;02/08/2006;62;000100;VTA. DE REPUESTOS;0;8,3;N
01;02/08/2006;62;000101;VTA. DE REPUESTOS;0;50;N
01;03/07/2006;61;000461;VTA. DE REPUESTOS;0;30,8;N
01;03/08/2006;61;000464;VTA. DE REPUESTOS;0;25,65;N
01;03/08/2006;61;000465;VTA. DE REPUESTOS;0;3,48;N
01;03/08/2006;61;000467;VTA. DE REPUESTOS;0;8,15;N
01;10/07/2006;61;000462;VTA. DE REPUESTOS;0;10,35;N
01;05/07/2006;61;000463;VTA. DE REPUESTOS;0;30,18;N
01;12/06/2006;61;000466;VTA. DE REPUESTOS;0;60,15;N
01;04/08/2006;61;000468;VTA. DE REPUESTOS;0;11,08;N
01;07/08/2006;61;000469;VTA. DE REPUESTOS;0;91,7;N
01;07/08/2006;61;000470;VTA. DE REPUESTOS;0;3,43;N
01;31/07/2006;62;000102;VTA. DE REPUESTOS;0;84,13;N
01;07/08/2006;61;000471;VTA. DE REPUESTOS;0;182,64;N
01;08/08/2006;61;000472;VTA. DE REPUESTOS;0;5,08;N
01;31/07/2006;61;000473;VTA. DE REPUESTOS;0;373,3;N
01;08/08/2006;61;000474;VTA. DE REPUESTOS;0;1,74;N
01;09/08/2006;61;000475;VTA. DE REPUESTOS;0;3,2;N
01;09/08/2006;61;000476;VTA. DE REPUESTOS;0;56,7;N
01;09/08/2006;61;000477;VTA. DE REPUESTOS;0;152,37;N
01;24/07/2006;62;000103;VTA. DE REPUESTOS;0;18,28;N
01;08/08/2006;61;000478;VTA. DE REPUESTOS;0;56,04;N
01;10/08/2006;61;000479;VTA. DE REPUESTOS;0;2,18;N
01;11/08/2006;61;000480;VTA. DE REPUESTOS;0;70;N
01;11/08/2006;61;000481;VTA. DE REPUESTOS;0;3,68;N
01;11/08/2006;61;000482;VTA. DE REPUESTOS;0;32,4;N
