NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;0S1587;TORNILLO W. 1/2-13 X 1.3/4;29/11/2005;51;000091;4;4;0;01;16;4;0,92556;00005;N
01;01;1P3705;RETEN;29/11/2005;51;000091;2;2;0;01;16;4;4,35;00010;N
01;01;430.868;COLLARIN 60 X 80 X 10;05/12/2005;52;000008;1;1;0;;;;10;00005;N
01;01;1852-1621;CONS. LATIGUILLO R7 5/16 A 6250 MM.;01/12/2005;51;000092;1;1;0;01;16;4;52,7;00005;N
01;01;1852-1619;CONS. LATIGUILLO R7 5/16 A 110 MM.;01/12/2005;51;000092;1;1;0;01;16;4;9,1;00010;N
01;01;1852-1620;CONS. LATIGUILLO R2A 3/8 A 550 MM.;01/12/2005;51;000092;1;1;0;01;16;4;10,6;00015;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;01/12/2005;51;000092;2;2;0;01;16;4;0,27;00020;N
01;01;4919-0425600816;ROTULA;01/12/2005;51;000093;1;1;0;01;16;4;28,53;00005;N
01;01;4919-0700015075;TORICA;01/12/2005;51;000093;2;2;0;01;16;4;2,25;00010;N
01;01;4202-10-150X50;TORNILLO ACERO;01/12/2005;51;000093;4;4;0;01;16;4;0,4147;00015;N
01;01;1852-1614;CONS. LATIGUILLO R1AT 1" A 2650 MM.;01/12/2005;51;000094;1;1;0;01;16;4;65,35;00005;N
01;01;1852-1615;CONS. LATIGUILLO R2A 3/4 A 300 MM.;01/12/2005;51;000094;1;1;0;01;16;4;18,15;00010;N
01;01;1852-1616;CONS. LATIGUILLO R2A 3/4 A 700 MM.;01/12/2005;51;000094;1;1;0;01;16;4;47,01;00015;N
01;01;1066-19.4X28.6;MANGUERA MAXIAR AIRE;01/12/2005;51;000095;10;10;0;01;16;4;4,3;00005;N
01;01;1852-1617;REMETER LATIGUILLO R2A 1/4;01/12/2005;51;000096;2;2;0;01;16;4;3,2;00005;N
01;01;663-12-12;PASATABIQUE;12/12/2005;51;000097;2;2;0;01;16;4;5,91;00005;N
01;01;6L1651;TORICA SILICONA 50.17X5.33;14/12/2005;51;000098;3;3;0;01;16;4;11,20287;00005;N
01;01;5P6879;ESPEJO;19/12/2005;51;000099;1;1;0;01;16;4;189,59;00005;N
01;01;1852-1618;REMETER LATIGUILLO R1AT 3/8;01/12/2005;51;000100;2;2;0;01;16;4;3;00005;N
01;01;3.53X36.09;TORICA NITRILO;01/12/2005;51;000101;5;5;0;01;16;4;2,46;00005;N
01;01;639-16-16;ADAPTADOR MACHO-MACHO 1";01/12/2005;51;000101;5;5;0;01;16;4;4,31;00010;N
01;01;1852-1623;REMETER LATIGUILLO R1AT 3/8;02/12/2005;51;000102;1;1;0;01;16;4;3;00005;N
01;01;1852-1622;CONS. LATIGUILLO R 12 1" A 1000 MM.;02/12/2005;51;000103;1;1;0;01;16;4;72,41;00005;N
01;01;3.53X34.52;TORICA NITRILO;02/12/2005;51;000104;1;1;0;01;16;4;1,35;00005;N
01;01;436.816;COLLARIN 33 X 46 X 6;02/12/2005;51;000104;1;1;0;01;16;4;6,5;00010;N
01;01;5.33X53.34;TORICA NITRILO;02/12/2005;51;000105;1;1;0;01;16;4;1,76698;00005;N
01;01;3.53X18.64;TORICA NITRILO;05/12/2005;51;000106;1;1;0;01;16;4;1,3;00005;N
01;01;3.53X24.99;TORICA NITRILO                         5F1678;05/12/2005;51;000106;1;1;0;01;16;4;3,54;00010;N
01;01;1852-1625;CONS. LATIGUILLO R7 5/16 A 4700 MM.;07/12/2005;51;000107;1;1;0;01;16;4;41,98;00005;N
01;01;4900-2411;FORMADOR DE JUNTAS 50 ML;09/12/2005;51;000108;1;1;0;01;16;4;7;00005;N
01;01;3X36;TORICA NITRILO;13/12/2005;51;000109;1;1;0;01;16;4;1,478;00005;N
01;01;2.62X18.72;TORICA NITRILO;13/12/2005;51;000109;1;1;0;01;16;4;1;00010;N
01;01;039063;ADAPTADOR NPT-METRICO 1/2 X 22-150;14/12/2005;51;000110;3;3;0;01;16;4;4,08;00005;N
01;01;1852-1627;CONS. LATIGUILLO R2AT 3/8 A 1150 MM.;14/12/2005;51;000111;1;1;0;01;16;4;14,87;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;14/12/2005;51;000111;6;6;0;01;16;4;0,27;00010;N
01;01;2.62X34.59;TORICA NITRILO;15/12/2005;51;000112;2;2;15;01;16;4;1,46;00005;N
01;01;1852-1628;CONS. LATIGUILLO R1AT 1" A 5300 MM.;15/12/2005;51;000113;1;1;0;01;16;4;106,18;00005;N
01;01;1852-1629;REMETER LATIGUILLO R1AT 1/2;16/12/2005;51;000114;1;1;0;01;16;4;5,6;00005;N
01;01;3.53X25.80;TORICA NITRILO;16/12/2005;51;000115;1;1;20;01;16;4;1,35228;00005;N
01;01;2.62X10.77;TORICA NITRILO;16/12/2005;51;000115;1;1;20;01;16;4;1;00010;N
01;01;4908-44-47;ABRAZADERA DE ALTA PRESION;16/12/2005;51;000116;3;3;0;01;16;4;2,40405;00005;N
01;01;639-20-20;ADAPTADOR MACHO-MACHO 1.1/4;16/12/2005;51;000116;1;1;0;01;16;4;9,5621;00010;N
01;01;638-10-12;ADAPTADOR MACHO-MACHO 5/8-3/4;16/12/2005;51;000116;2;2;0;01;16;4;2,48819;00015;N
01;01;697-16-16;ARANDELA METAL GOMA 1";16/12/2005;51;000116;1;1;0;01;16;4;0,73;00020;N
01;01;TMG-16;TAPON MACHO 1;16/12/2005;51;000116;1;1;0;01;16;4;2,79;00025;N
01;01;692-12-12;T H.LOCA CENTRAL BSP;16/12/2005;51;000116;1;1;0;01;16;4;12,7;00030;N
01;01;1852-1631;CONS. LATIGUILLO R2A 3/4 A 1440 MM.;16/12/2005;51;000116;1;1;0;01;16;4;40,25;00035;N
01;01;1852-1632;CONS. LATIGUILLO R2A 3/4 A 1360 MM.;16/12/2005;51;000116;1;1;0;01;16;4;39,43;00040;N
01;01;20541-20-20;ESPIGA 45º T.L. BSP 1.1/4;16/12/2005;51;000116;1;1;0;01;16;4;23,21;00045;N
01;01;1P3709;RETEN;16/12/2005;51;000117;2;2;0;01;16;4;6,31063;00005;N
01;01;1P3708;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;5,25886;00010;N
01;01;1P3707;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;4,35734;00015;N
01;01;1P3706;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;2,84279;00020;N
01;01;1P3705;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;4,35;00025;N
01;01;1P3704;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;3,68;00030;N
01;01;1P3703;RETEN;16/12/2005;51;000117;4;4;0;01;16;4;3,28;00035;N
01;01;1P3702;RETEN;16/12/2005;51;000117;2;2;0;01;16;4;2,10354;00040;N
01;01;1A1460;TORNILLO W. 1/2-13 X 2";16/12/2005;51;000117;1;1;0;01;16;4;1,41238;00045;N
01;01;2.62X39.34;TORICA NITRILO;16/12/2005;51;000118;2;2;0;01;16;4;1,49051;00005;N
01;01;1852-1635;CONS. LATIGUILLO R1AT 1/2 A 700 MM.;19/12/2005;51;000119;1;1;0;01;16;4;8,45;00005;N
01;01;1852-1636;REMETER LATIGUILLO RT1AT 1";19/12/2005;51;000119;1;1;0;01;16;4;7,6;00010;N
01;01;691-4-4;CODO MACHO-H.LOCA BSP;19/12/2005;51;000119;1;1;0;01;16;4;4,53;00015;N
01;01;2.62X29.82;TORICA NITRILO;19/12/2005;51;000120;8;8;0;01;16;4;1;00005;N
01;01;11110-06-18;MACHO METRICO S.LIGERA 3/8;19/12/2005;51;000120;1;1;0;01;16;4;1,49;00010;N
01;01;11110-06-22;MACHO METRICO S. LIGERA 3/8;19/12/2005;51;000120;1;1;0;01;16;4;2,29;00015;N
01;01;24824;CERROJO 501;20/12/2005;51;000121;2;2;0;01;16;4;23,76;00005;N
01;01;22681;MUELLE DEL CERROJO DEL 501;20/12/2005;51;000121;2;2;0;01;16;4;1,2;00010;N
01;01;1852-1633;CONS. LATIGUILLO R12 1" A 1840 MM.;20/12/2005;51;000122;1;1;20;01;16;4;68,63;00005;N
01;01;10010-10-10;ESPIGA SOLDABLE 5/8;20/12/2005;51;000122;1;1;20;01;16;4;2,75;00010;N
01;01;639-02-02;ADAPTADOR MACHO-MACHO 1/8;20/12/2005;51;000123;2;2;0;01;16;4;1,45;00005;N
01;01;11110-06-22;MACHO METRICO S. LIGERA 3/8;20/12/2005;51;000124;1;1;0;01;16;4;2,29;00005;N
01;01;2.62X18.72;TORICA NITRILO;20/12/2005;51;000125;30;30;0;01;16;4;1;00005;N
01;01;8M5254;TORICA SILICONA 31.34X3.53;20/12/2005;51;000126;1;1;0;01;16;4;2,75;00005;N
01;01;1852-1634;CONS. LATIGUILLO R2A 3/8 A 950 MM.;21/12/2005;51;000127;2;2;0;01;16;4;14,59;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;21/12/2005;51;000127;8;8;0;01;16;4;0,27;00010;N
01;01;1852-1637;CONS. LATIGUILLO R1AT 3/8 A 305 MM.;22/12/2005;51;000128;1;1;20;01;16;4;7,95;00005;N
01;01;6.99X443.36;TORICA NITRILO;22/12/2005;52;000009;2;2;0;;;;35;00005;N
01;01;1852-1598;REMETER LATIGUILLO R7 PARALELA 3/8;01/12/2005;52;000010;2;2;15;;;;3;00005;N
01;01;1852-1608;CONS. LATIGUILLO R7 1/4 A 850 MM.;01/12/2005;52;000010;1;1;15;;;;8,56;00010;N
01;01;638-02-04;ADAPTADOR MACHO-MACHO 1/8-1/4;01/12/2005;52;000010;1;1;15;;;;1,06;00015;N
01;01;662-06-08;HEMBRA FIJA DOBLE RECTA;15/12/2005;52;000011;1;1;20;;;;3,57;00005;N
01;01;691-8-8;CODO MACHO-H.LOCA BSP;15/12/2005;52;000011;1;1;20;;;;8,43;00010;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;15/12/2005;52;000011;6;6;20;;;;0,27;00015;N
01;01;420.328;RETEN 14 X 22 X 5;15/12/2005;52;000011;6;6;20;;;;7,6;00020;N
01;01;435.701;JUNTA SIMETRICAS 14 X 22 X 4;15/12/2005;52;000011;2;2;20;;;;7,2;00025;N
01;01;435.743;JUNTA SIMETRICA 14 X 22 X 6;15/12/2005;52;000011;2;2;20;;;;7,2;00030;N
01;01;414.247;CIERRE MECANICO 103-3/4  B 40 X 21 X 35;15/12/2005;52;000011;1;1;20;;;;17,26;00035;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;15/12/2005;52;000011;6;6;20;;;;0,27;00040;N
01;01;691-4-4;CODO MACHO-H.LOCA BSP;15/12/2005;52;000011;2;2;20;;;;4,53;00045;N
01;01;691-6-6;CODO MACHO-H.LOCA BSP;15/12/2005;52;000011;2;2;20;;;;5,91;00050;N
01;01;647-4-4;CODO 90º ESTAMPACION BSP;15/12/2005;52;000011;2;2;20;;;;3,71;00055;N
01;01;647-6-6;CODO 90º ESTAMPACION BSP;15/12/2005;52;000011;2;2;20;;;;3,6;00060;N
01;01;690-8-8;T H.LOCA LATERAL BSP;15/12/2005;52;000011;1;1;20;;;;8,02351;00065;N
01;01;671-06-06;ORIENTABLE ROSCADO BSP 3/8;15/12/2005;52;000011;1;1;20;;;;2,29;00070;N
01;01;672-38-17;TORNILLO HUECO BSP;15/12/2005;52;000011;1;1;20;;;;1,28;00075;N
01;01;1.78X25.12;TORICA NITRILO;15/12/2005;52;000011;6;6;20;;;;1,11;00080;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;15/12/2005;52;000011;1;1;20;;;;1,28;00085;N
01;01;3300-05;CASQUILLO R1AT 5/16;15/12/2005;52;000011;1;1;20;;;;1,06;00090;N
01;01;1852-1638;CONS. LATIGUILLO R1AT 1/2 A 500 MM.;22/12/2005;51;000129;1;1;0;01;16;4;11,25;00005;N
01;01;1852-1639;CONS. LATIGUILLO R7 5/16 A 510 MM.;22/12/2005;51;000130;2;2;0;01;16;4;9,4;00005;N
01;01;1852-1640;CONS. LATIGUILLO R1AT 3/8 A 250 MM.;23/12/2005;51;000131;2;2;0;01;16;4;7,2;00005;N
01;01;1852-1641;CONS. LATIGUILLO R1AT 5/16 A 1150 MM.;21/12/2005;52;000013;1;1;0;;;;15,5;00005;N
01;01;1852-1642;CONS. LATIGUILLO R1AT 5/16 A 1110 MM.;21/12/2005;52;000013;1;1;0;;;;14;00010;N
01;01;1852-1644;REMETER LATIGUILLO R2AT 5/16;27/12/2005;51;000132;1;1;0;01;16;4;3,2;00005;N
01;01;1852-1639;CONS. LATIGUILLO R7 5/16 A 510 MM.;27/12/2005;51;000133;1;1;0;01;16;4;9,4;00005;N
01;01;3.53X47.22;TORICA NITRILO;27/12/2005;51;000134;1;1;0;01;16;4;1,45;00005;N
01;01;3.53X126.59;TORICA NITRILO;27/12/2005;51;000134;1;1;0;01;16;4;3,62;00010;N
01;01;4905-6208;RODAMIENTO DEL 6208 2RS1;27/12/2005;51;000134;1;1;0;01;16;4;25,48;00015;N
01;01;4202-10-125X50;TORNILLO ACERO;27/12/2005;51;000134;1;1;0;01;16;4;0,45076;00020;N
01;01;7N0200;JUNTA;27/12/2005;51;000134;1;1;0;01;16;4;2,68;00025;N
01;01;8C5210;RETEN  C 8T5919;27/12/2005;51;000134;1;1;0;01;16;4;13,37252;00030;N
01;01;1313815;GRUPO RETEN C4W3864 C4N6556 C1010700 C1189163;27/12/2005;51;000134;1;1;0;01;16;4;39;00035;N
01;01;2W7255;EJE BOMBA DE AGUA PASA 1725185;27/12/2005;51;000134;1;1;0;01;16;4;50,16047;00040;N
01;01;8N5928;JUNTA BOMBA AGUA;27/12/2005;51;000134;1;1;0;01;16;4;11,32;00045;N
01;01;1852-1645;CONS. LATIGUILLO R2A 5/16 A 2750 MM.;27/12/2005;51;000135;1;1;0;01;16;4;34,24;00005;N
01;01;1852-1646;CONS. LATIGUILLO R7 1/4 A 1700 MM.;28/12/2005;51;000136;2;2;0;01;16;4;15,07;00005;N
01;01;2.62X44.12;TORICA NITRILO;28/12/2005;51;000137;1;1;20;01;16;4;1,55;00005;N
01;01;639-4-4;ADAPTADOR MACHO-MACHO 1/4;28/12/2005;51;000138;1;1;0;01;16;4;0,85;00005;N
01;01;638-4-6;ADAPTADOR MACHO-MACHO 1/4-3/8;28/12/2005;51;000138;1;1;0;01;16;4;0,85344;00010;N
01;01;697-4-4;ARANDELA METAL GOMA 1/4;28/12/2005;51;000138;2;2;0;01;16;4;0,23;00015;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;28/12/2005;51;000138;1;1;0;01;16;4;0,27;00020;N
01;01;2.62X9.19;TORICA NITRILO;28/12/2005;51;000138;2;2;0;01;16;4;1,62;00025;N
01;01;1852-1650;CONS. LATIGUILLO R1AT 3/4 A 2200 MM.;28/12/2005;51;000139;1;1;0;01;16;4;40,17;00005;N
01;01;1852-1649;REMETER LATIGUILLO R1AT 5/16;28/12/2005;51;000140;1;1;0;01;16;4;3,2;00005;N
01;01;682-4-6;REDUCCION MACHO-HENBRA 1/4 - 3/8;28/12/2005;51;000140;1;1;0;01;16;4;1,17;00010;N
01;01;1852-1647;CONS. LATIGUILLO R 12 1" A 950 MM.;28/12/2005;51;000141;1;1;0;01;16;4;67,47;00005;N
01;01;1852-1648;REMETER LATIGUILLO R2A 3/8;28/12/2005;51;000142;3;3;0;01;16;4;3,2;00005;N
01;01;639-06-06;ADAPTADOR MACHO-MACHO 3/8;28/12/2005;51;000142;1;1;0;01;16;4;0,7;00010;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;28/12/2005;51;000142;1;1;0;01;16;4;0,27;00015;N
01;01;682-06-08;REDUCCION MACHO-HEMBRA 3/8 - 1/2;28/12/2005;51;000142;1;1;0;01;16;4;1,6;00020;N
01;01;662-06-08;HEMBRA FIJA DOBLE RECTA;28/12/2005;51;000142;1;1;0;01;16;4;3,57;00025;N
01;01;1852-1643;CONS. LATIGUILLO R1AT 3/8 A 640 MM.;30/12/2005;52;000014;1;1;0;;;;6;00005;N
01;01;5029-30;SOLDADURA TUBO HIERRO;30/12/2005;52;000014;1;1;0;;;;12;00010;N
01;01;1852-1652;REMETER LATIGUILLO R2AT 5/16;30/12/2005;52;000014;1;1;0;;;;3;00015;N
01;01;1412-01;ADAPTADOR RECTO METRICO 3/8 - 22-150;29/12/2005;51;000143;1;1;0;01;16;4;5,29;00005;N
01;01;24824;CERROJO 501;30/12/2005;51;000144;1;1;0;01;16;4;23,76;00005;N
01;01;3X24;TORICA NITRILO;30/12/2005;51;000145;1;1;20;01;16;4;1;00005;N
01;01;3X28;TORICA NITRILO;30/12/2005;51;000145;1;1;20;01;16;4;1,08;00010;N
01;01;7046;PASADOR ELASTICO;01/12/2005;51;000146;3;3;0;01;16;4;1,20202;00005;N
01;01;24824;CERROJO 501;01/12/2005;51;000146;3;3;0;01;16;4;23,76;00010;N
01;01;22681;MUELLE DEL CERROJO DEL 501;01/12/2005;51;000146;3;3;0;01;16;4;1,2;00015;N
01;01;1852-1626;CONS. LATIGUILLO R7 1/4 A 1900 MM.;07/12/2005;51;000147;1;1;0;01;16;4;17,24;00005;N
01;01;1852-1630;CONS. LATIGUILLO R2A 1/2 A 4000 MM.;15/12/2005;51;000148;2;2;0;01;16;4;49,68;00005;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;02/11/2005;52;000015;2;2;0;;;;0,27;00005;N
01;01;636-8-12;MACHO FIJO-HEMBRA LOCA BSP;02/11/2005;52;000015;1;1;0;;;;4,58;00010;N
01;01;638-8-12;ADAPTADOR MACHO-MACHO 1/2-3/4;02/11/2005;52;000015;1;1;0;;;;2,29;00015;N
01;01;4900;MATERIAL VARIOS;02/11/2005;52;000015;1;1;0;;;;1,2;00020;N
01;01;1852-1597;REMETER LATIGUILLO R1AT 1";04/01/2006;62;000001;1;1;0;;;;10,34;00005;N
01;01;638-16-20;ADAPTADOR MACHO MACHO 1-1.1/4;04/01/2006;62;000001;1;1;0;;;;10,7;00010;N
01;01;697-20-20;ARANDELA METAL GOMA 1.1/4;04/01/2006;62;000001;1;1;0;;;;1,3;00015;N
01;01;7X7613;ACEITE  SAE 10W;04/01/2006;62;000001;1;1;0;;;;2,4;00020;N
01;01;1852-1655;CONS. LATIGUILLO R2A 5/8 A 2900 MM.;04/01/2006;62;000001;1;1;0;;;;51;00025;N
01;01;0001.000113;TIRAFONDO DIN571 7 X 50;31/12/2005;52;000016;26;26;0;;;;0,08;00005;S
01;01;0013.000009;PAQUETE TIZA BLANCA;31/12/2005;52;000016;2;2;0;;;;1,85;00010;S
01;01;0062.000004;LLAVE PASO ESFERA 1/2;31/12/2005;52;000016;1;1;0;;;;2,7;00015;S
01;01;0067.000098;BROCA SDS-PLUS DT9541 10 X 210 "EXTREME";31/12/2005;52;000016;1;1;0;;;;7,14;00020;S
01;01;0068.000052;BLISTER REMACHES BRALO 4.8 X 12;31/12/2005;52;000016;1;1;0;;;;3,55;00025;S
01;01;0076.000003;KG. CADENA GALVANIZADA 4 MM.;31/12/2005;52;000016;0,6;0,6;0;;;;3,6;00030;S
01;01;0081.000007;DISCO DESBASTAR 115 X 6 E-TOP A24Q-BF;31/12/2005;52;000016;3;3;0;;;;1,8;00035;S
01;01;0081.000011;DISCO CORTE METAL 115 X 3 E-TOP A24Q-BF;31/12/2005;52;000016;3;3;0;;;;1,2;00040;S
01;01;0112.000048;PINTURA ACRYL 400 ML. RAL 9005 NEGRO MATE;31/12/2005;52;000016;1;1;0;;;;8,58;00045;S
01;01;0162.000019;GAVETA APILABLE GAF-2 200 X 100 X 100 GRIS;31/12/2005;52;000016;264;264;0;;;;1,75;00050;S
01;01;0178.000045;TACO FISCHER SX 8 X 40;31/12/2005;52;000016;100;100;0;;;;0,07;00055;S
01;01;0188.000021;BOQUILLA OPTIMUS OXIPROPANO Nº1;31/12/2005;52;000016;1;1;0;;;;15,1;00060;S
01;01;0188.000022;BOQUILLA OPTIMUS OXIPROPANO Nº2;31/12/2005;52;000016;1;1;0;;;;15,1;00065;S
01;01;0188.000048;PINZA TOMA DE MAZA 400 AMP. GAL-GAR;31/12/2005;52;000016;1;1;0;;;;15,05;00070;S
01;01;0188.000051;PINZA PORTAELECTRODOS 400 A CERRADA GALA;31/12/2005;52;000016;1;1;0;;;;18,1;00075;S
01;01;0188.000085;METRO CABLE MAZA PVC 1 X 50;31/12/2005;52;000016;10;10;0;;;;7,15;00080;S
01;01;0199.000004;TUBO LOCTITE SUPER-GLUE 5 GR. CON PINCEL;31/12/2005;52;000016;1;1;0;;;;5,7;00085;S
01;01;0205.000072;BROCA DIN-338 HSS 5 MM.;31/12/2005;52;000016;2;2;0;;;;0,95;00090;S
01;01;0219.000017;MTS. TUBO GALVANIZADO 1/2;31/12/2005;52;000016;24;24;0;;;;4;00095;S
01;01;0219.000092;CODO FG. 90 DE 1/2 GALVA.;31/12/2005;52;000016;7;7;0;;;;1;00100;S
01;01;0219.000098;CODOFG. 92 DE 1/2 GALVAN.;31/12/2005;52;000016;1;1;0;;;;1,15;00105;S
01;01;0219.000104;TE FG. 130 DE 1/2 GALVAN.;31/12/2005;52;000016;1;1;0;;;;1,35;00110;S
01;01;0219.000122;TUERCA RED. FG. 241 DE 1/4-1/2 GALVAN.;31/12/2005;52;000016;2;2;0;;;;0,95;00115;S
01;01;0219.000135;MANGUITO FG. 270 DE 1/2 GALVAN.;31/12/2005;52;000016;3;3;0;;;;0,95;00120;S
01;01;0219.000142;MANCHON FG. 280 DE 1/2 GALVAN.;31/12/2005;52;000016;2;2;0;;;;1;00125;S
01;01;0227.000009;GAVETA APILABLE N. 51 251023 AZUL;31/12/2005;52;000016;1;1;0;;;;0,77;00130;S
01;01;0243.000019;PORTAROLLO PAPEL NITROCELULOSICO;31/12/2005;52;000016;1;1;0;;;;28,6;00135;S
01;01;0295.000010;ROLLO PRECINTO 66 X 50 MARRON;31/12/2005;52;000016;2;2;0;;;;0,9;00140;S
01;01;0295.000013;CINTA PINTOR 48 X 45 MM.;31/12/2005;52;000016;1;1;0;;;;2;00145;S
01;01;0381.000006;TACO NYLON GRIS 10 X 50;31/12/2005;52;000016;20;20;0;;;;0,05;00150;S
01;01;0381.000093;GRAPA ABRAZADERA M-6 22 MM.;31/12/2005;52;000016;10;10;0;;;;0,14;00155;S
01;01;0381.000103;TORNILLO GRAPA ABRAZADERA M-6 X 30;31/12/2005;52;000016;10;10;0;;;;0,04;00160;S
01;01;0454.000018;REMACHADORA MANUAL RH-4000;31/12/2005;52;000016;1;1;0;;;;14,56;00165;S
01;01;1872-8;ARANDELAS GROWER 8 MM.;31/12/2005;52;000016;5;5;0;;;;0,15025;00170;S
01;01;1A9579;TORNILLO W. 5/16 X 1.1/2;31/12/2005;52;000016;5;5;0;;;;0,43273;00175;S
01;01;438.995;HERRAMIENTAS ESPECIALES;31/12/2005;52;000016;3;3;0;;;;15,22;00180;S
01;01;449.171;HERRAMIENTAS;31/12/2005;52;000016;1;1;0;;;;40,4;00185;S
01;01;4900-ROLLO/1;ROLLO PAPEL CELULOSA VIRGEN KIMBERLYN;31/12/2005;52;000016;4;4;0;;;;16,38;00190;S
01;01;4903-ABB-SV251NA;AUTOMATICO SV251NA C40;31/12/2005;52;000016;1;1;0;;;;35,86;00195;S
01;01;4903-APO-AL22;ABRAZADERA L-22 M6;31/12/2005;52;000016;15;15;0;;;;0,132;00200;S
01;01;4903-APO-N6;TACO NYLON 6 MM.;31/12/2005;52;000016;100;100;0;;;;0,02;00205;S
01;01;4903-APO-TM25;TIRAFONDO APOLO M6.25;31/12/2005;52;000016;15;15;0;;;;0,04;00210;S
01;01;4903-CEE-807-12;PULSADOR CAMPANA ESTANCO EMPOTRADO;31/12/2005;52;000016;2;2;0;;;;5,3;00215;S
01;01;4903-CEE-823-02;MARCO 1 ELEMENTO SERIE 800;31/12/2005;52;000016;2;2;0;;;;3,75;00220;S
01;01;4903-EUN-3000;INTERRUPTOR 16A. 380V;31/12/2005;52;000016;1;1;0;;;;8,2;00225;S
01;01;4903-EUN-3070;PLACA 1 MODULO;31/12/2005;52;000016;1;1;0;;;;2,7;00230;S
01;01;4903-L-FS22;CEBADOR FS-22 24455;31/12/2005;52;000016;8;8;0;;;;0,9;00235;S
01;01;4903-L-T5418;TUBO FLUORESCENTE T54 18W L.D;31/12/2005;52;000016;8;8;0;;;;2,4;00240;S
01;01;4903-L-T5458;TUBO FLORESCENTE T.54 58W;31/12/2005;52;000016;2;2;0;;;;4,6;00245;S
01;01;4903-RD;RECICLAJE DE RESIDUOS;31/12/2005;52;000016;10;10;0;;;;0,5;00250;S
01;01;4903-SOL-604;CAJA ESTANCA 80 X 80 X 40;31/12/2005;52;000016;1;1;0;;;;1,55;00255;S
01;01;4903-VIL-1413;PANTALLA ESTANCA 2 X 58W 220V BF;31/12/2005;52;000016;1;1;0;;;;43,8;00260;S
01;01;4920-03;DISOLVENTE ENVASADO 5 LITROS;31/12/2005;52;000016;3;3;0;;;;10,7;00265;S
01;01;4920-04;AZUL LUMINOSO 750 ML.;31/12/2005;52;000016;1;1;0;;;;9,67;00270;S
01;01;4920-05;BLANCO 375 ML;31/12/2005;52;000016;3;3;0;;;;5,8;00275;S
01;01;4920-06;ANTIGOTERAS BLANCO 5 KG.;31/12/2005;52;000016;1;1;0;;;;20,22;00280;S
01;01;4920-07;PLASTICO CUBRETODO GRUESO;31/12/2005;52;000016;2;2;0;;;;3,81;00285;S
01;01;4920-08;AZUL LUMINOSO 4 LITROS;31/12/2005;52;000016;2;2;0;;;;41,86;00290;S
01;01;4920-09;TABACO 4 LITROS;31/12/2005;52;000016;1;1;0;;;;41,86;00295;S
01;01;4920-10;AGUAPLAST FIBRA 1 KG.;31/12/2005;52;000016;2;2;0;;;;8,01;00300;S
01;01;4920-11;RECAMBIO HILO Nº 11;31/12/2005;52;000016;3;3;0;;;;1,35;00305;S
01;01;4920-12;REVERCRIL 20 KG;31/12/2005;52;000016;1;1;0;;;;59,06;00310;S
01;01;4920-13;TINTE OCRE 037 50 ML.;31/12/2005;52;000016;1;1;0;;;;3,67;00315;S
01;01;4920-14;PLANTILLA Nº 21;31/12/2005;52;000016;1;1;0;;;;0,83;00320;S
01;01;4920-15;PLANTILLA Nº 24;31/12/2005;52;000016;1;1;0;;;;1,05;00325;S
01;01;5S1218;VALVULA RADIADOR;31/12/2005;52;000016;1;1;0;;;;8,11;00330;S
01;01;5S4629;JUNTA;31/12/2005;52;000016;1;1;0;;;;1,79703;00335;S
01;01;666.040;KIT ESMERILADORA;31/12/2005;52;000016;1;1;0;;;;25,4;00340;S
06;01;3E9838;ACEITE MOTOR CAT 15 W 40;31/12/2005;52;000016;7;7;0;;;;3,53;00005;S
06;01;4735-1349745;FILTRO ACEITE MOTOR FURGONETA Nº4;31/12/2005;52;000016;1;1;0;;;;16,01;00010;S
06;01;4735-4486167;FILTRO AIRE FURGONETA Nº 4;31/12/2005;52;000016;1;1;0;;;;17,75;00015;S
01;01;1852-1653;CONS. LATIGUILLO 4 SP 3/4 A 600 MM.;03/01/2006;61;000001;1;1;0;01;16;4;39,28;00005;N
01;01;1874-22;ANILLA SEGURIDAD EXTERIOR;03/01/2006;61;000002;5;5;0;01;16;4;0,27;00005;N
01;01;1.78X15.60;TORICA NITRILO;03/01/2006;61;000003;2;2;0;01;16;4;0,97;00005;N
01;01;1.78X21.95;TORICA NITRILO;03/01/2006;61;000003;2;2;0;01;16;4;1,04;00010;N
01;01;1.78X23.52;TORICA NITRILO;03/01/2006;61;000003;2;2;0;01;16;4;1,08182;00015;N
